date,product_id,current_stock,reorder_level,reorder_quantity,lead_time_days,shelf_life_days
2024-08-03,FRUIT001,33,20,76,2,10
2024-08-04,FRUIT001,50,12,53,1,10
2024-08-05,FRUIT001,31,6,71,1,10
2024-08-06,FRUIT001,35,10,53,3,10
2024-08-07,FRUIT001,16,13,79,3,10
2024-08-08,FRUIT001,24,15,31,5,10
2024-08-09,FRUIT001,29,14,76,3,10
2024-08-10,FRUIT001,49,20,73,5,10
2024-08-11,FRUIT001,47,6,78,1,10
2024-08-12,FRUIT001,58,16,65,2,10
2024-08-13,FRUIT001,55,12,43,3,10
2024-08-14,FRUIT001,44,7,72,1,10
2024-08-15,FRUIT001,12,10,33,5,10
2024-08-16,FRUIT001,19,13,44,5,10
2024-08-17,FRUIT001,35,6,64,2,10
2024-08-18,FRUIT001,25,15,53,2,10
2024-08-19,FRUIT001,17,13,79,5,10
2024-08-20,FRUIT001,17,15,68,5,10
2024-08-21,FRUIT001,34,14,58,4,10
2024-08-22,FRUIT001,26,15,51,2,10
2024-08-23,FRUIT001,11,16,75,1,10
2024-08-24,FRUIT001,46,19,71,4,10
2024-08-25,FRUIT001,37,11,80,4,10
2024-08-26,FRUIT001,39,15,42,1,10
2024-08-27,FRUIT001,47,6,42,5,10
2024-08-28,FRUIT001,51,19,61,4,10
2024-08-29,FRUIT001,34,13,48,4,10
2024-08-30,FRUIT001,49,12,65,2,10
2024-08-31,FRUIT001,39,11,59,2,10
2024-09-01,FRUIT001,47,8,49,5,10
2024-09-02,FRUIT001,17,19,42,1,10
2024-09-03,FRUIT001,38,6,39,2,10
2024-09-04,FRUIT001,15,10,72,2,10
2024-09-05,FRUIT001,42,18,55,5,10
2024-09-06,FRUIT001,27,8,65,2,10
2024-09-07,FRUIT001,50,6,32,1,10
2024-09-08,FRUIT001,32,7,39,4,10
2024-09-09,FRUIT001,58,15,70,4,10
2024-09-10,FRUIT001,46,15,74,1,10
2024-09-11,FRUIT001,42,18,54,3,10
2024-09-12,FRUIT001,31,14,50,3,10
2024-09-13,FRUIT001,54,16,60,1,10
2024-09-14,FRUIT001,40,12,71,3,10
2024-09-15,FRUIT001,28,9,80,1,10
2024-09-16,FRUIT001,47,17,46,2,10
2024-09-17,FRUIT001,25,14,51,1,10
2024-09-18,FRUIT001,26,19,51,2,10
2024-09-19,FRUIT001,17,18,39,3,10
2024-09-20,FRUIT001,20,9,58,4,10
2024-09-21,FRUIT001,29,8,78,2,10
2024-09-22,FRUIT001,30,15,54,5,10
2024-09-23,FRUIT001,57,18,70,5,10
2024-09-24,FRUIT001,16,16,72,1,10
2024-09-25,FRUIT001,23,17,70,4,10
2024-09-26,FRUIT001,47,8,34,5,10
2024-09-27,FRUIT001,32,10,57,1,10
2024-09-28,FRUIT001,15,18,47,1,10
2024-09-29,FRUIT001,8,14,60,1,10
2024-09-30,FRUIT001,31,7,55,1,10
2024-10-01,FRUIT001,45,13,52,3,10
2024-10-02,FRUIT001,30,11,34,2,10
2024-10-03,FRUIT001,12,5,46,3,10
2024-10-04,FRUIT001,37,17,31,5,10
2024-10-05,FRUIT001,44,9,59,5,10
2024-10-06,FRUIT001,55,13,31,4,10
2024-10-07,FRUIT001,31,6,66,3,10
2024-10-08,FRUIT001,42,20,74,5,10
2024-10-09,FRUIT001,29,20,52,4,10
2024-10-10,FRUIT001,58,19,54,1,10
2024-10-11,FRUIT001,22,14,44,4,10
2024-10-12,FRUIT001,30,7,58,4,10
2024-10-13,FRUIT001,39,8,64,3,10
2024-10-14,FRUIT001,27,16,31,3,10
2024-10-15,FRUIT001,13,14,80,1,10
2024-10-16,FRUIT001,56,16,51,5,10
2024-10-17,FRUIT001,23,12,72,4,10
2024-10-18,FRUIT001,30,10,47,2,10
2024-10-19,FRUIT001,28,16,31,2,10
2024-10-20,FRUIT001,37,16,59,3,10
2024-10-21,FRUIT001,34,17,61,5,10
2024-10-22,FRUIT001,17,16,74,4,10
2024-10-23,FRUIT001,48,14,35,4,10
2024-10-24,FRUIT001,51,7,32,3,10
2024-10-25,FRUIT001,39,17,62,1,10
2024-10-26,FRUIT001,25,10,35,1,10
2024-10-27,FRUIT001,43,5,53,3,10
2024-10-28,FRUIT001,12,16,68,5,10
2024-10-29,FRUIT001,36,11,57,5,10
2024-10-30,FRUIT001,56,12,32,3,10
2024-10-31,FRUIT001,19,11,43,3,10
2024-11-01,FRUIT001,42,9,47,3,10
2024-11-02,FRUIT001,43,8,55,4,10
2024-11-03,FRUIT001,17,12,69,3,10
2024-11-04,FRUIT001,32,11,65,1,10
2024-11-05,FRUIT001,57,13,53,3,10
2024-11-06,FRUIT001,26,15,44,5,10
2024-11-07,FRUIT001,35,20,43,2,10
2024-11-08,FRUIT001,56,10,71,4,10
2024-11-09,FRUIT001,28,9,37,4,10
2024-11-10,FRUIT001,20,9,58,1,10
2024-11-11,FRUIT001,53,8,68,1,10
2024-11-12,FRUIT001,27,5,41,2,10
2024-11-13,FRUIT001,49,20,73,4,10
2024-11-14,FRUIT001,37,17,32,3,10
2024-11-15,FRUIT001,17,8,47,4,10
2024-11-16,FRUIT001,34,15,63,2,10
2024-11-17,FRUIT001,38,8,35,2,10
2024-11-18,FRUIT001,16,18,71,5,10
2024-11-19,FRUIT001,58,6,57,4,10
2024-11-20,FRUIT001,8,6,51,3,10
2024-11-21,FRUIT001,56,16,53,2,10
2024-11-22,FRUIT001,28,18,37,5,10
2024-11-23,FRUIT001,49,11,77,4,10
2024-11-24,FRUIT001,14,6,71,4,10
2024-11-25,FRUIT001,55,13,69,5,10
2024-11-26,FRUIT001,15,16,45,1,10
2024-11-27,FRUIT001,51,12,33,5,10
2024-11-28,FRUIT001,42,17,73,5,10
2024-11-29,FRUIT001,13,7,77,5,10
2024-11-30,FRUIT001,50,20,62,4,10
2024-12-01,FRUIT001,52,11,60,1,10
2024-12-02,FRUIT001,45,9,44,5,10
2024-12-03,FRUIT001,12,17,45,4,10
2024-12-04,FRUIT001,16,20,60,5,10
2024-12-05,FRUIT001,40,12,33,4,10
2024-12-06,FRUIT001,17,9,61,1,10
2024-12-07,FRUIT001,39,7,74,3,10
2024-12-08,FRUIT001,13,10,39,1,10
2024-12-09,FRUIT001,56,9,40,5,10
2024-12-10,FRUIT001,47,13,71,4,10
2024-12-11,FRUIT001,15,10,54,2,10
2024-12-12,FRUIT001,33,15,66,2,10
2024-12-13,FRUIT001,9,18,76,2,10
2024-12-14,FRUIT001,18,7,48,5,10
2024-12-15,FRUIT001,28,12,45,4,10
2024-12-16,FRUIT001,30,6,63,2,10
2024-12-17,FRUIT001,32,17,51,1,10
2024-12-18,FRUIT001,8,6,79,3,10
2024-12-19,FRUIT001,50,12,64,3,10
2024-12-20,FRUIT001,41,9,71,2,10
2024-12-21,FRUIT001,25,13,70,4,10
2024-12-22,FRUIT001,30,20,77,3,10
2024-12-23,FRUIT001,14,12,45,3,10
2024-12-24,FRUIT001,49,11,77,1,10
2024-12-25,FRUIT001,54,18,41,3,10
2024-12-26,FRUIT001,32,17,66,5,10
2024-12-27,FRUIT001,40,6,49,1,10
2024-12-28,FRUIT001,40,8,58,4,10
2024-12-29,FRUIT001,12,9,64,2,10
2024-12-30,FRUIT001,48,9,60,3,10
2024-12-31,FRUIT001,15,14,79,2,10
2023-01-01,FRUIT002,58,14,37,5,5
2023-01-02,FRUIT002,104,17,31,3,5
2023-01-03,FRUIT002,106,16,48,3,5
2023-01-04,FRUIT002,62,14,41,5,5
2023-01-05,FRUIT002,90,5,76,4,5
2023-01-06,FRUIT002,79,9,61,5,5
2023-01-07,FRUIT002,72,11,61,3,5
2023-01-08,FRUIT002,62,11,55,3,5
2023-01-09,FRUIT002,67,16,50,4,5
2023-01-10,FRUIT002,97,10,49,2,5
2023-01-11,FRUIT002,101,6,71,2,5
2023-01-12,FRUIT002,60,16,68,1,5
2023-01-13,FRUIT002,98,13,51,5,5
2023-01-14,FRUIT002,58,13,65,2,5
2023-01-15,FRUIT002,79,10,69,3,5
2023-01-16,FRUIT002,78,16,59,4,5
2023-01-17,FRUIT002,105,7,70,2,5
2023-01-18,FRUIT002,71,16,67,2,5
2023-01-19,FRUIT002,86,16,35,1,5
2023-01-20,FRUIT002,58,11,70,5,5
2023-01-21,FRUIT002,60,19,63,3,5
2023-01-22,FRUIT002,92,9,61,1,5
2023-01-23,FRUIT002,60,5,73,3,5
2023-01-24,FRUIT002,82,10,66,1,5
2023-01-25,FRUIT002,75,9,65,5,5
2023-01-26,FRUIT002,67,12,37,5,5
2023-01-27,FRUIT002,95,14,55,5,5
2023-01-28,FRUIT002,98,13,64,2,5
2023-01-29,FRUIT002,86,11,35,4,5
2023-01-30,FRUIT002,71,7,67,2,5
2023-01-31,FRUIT002,82,20,67,3,5
2023-02-01,FRUIT002,106,13,73,4,5
2023-02-02,FRUIT002,95,15,56,5,5
2023-02-03,FRUIT002,59,5,68,4,5
2023-02-04,FRUIT002,93,11,72,2,5
2023-02-05,FRUIT002,100,11,62,1,5
2023-02-06,FRUIT002,92,19,44,2,5
2023-02-07,FRUIT002,104,20,67,4,5
2023-02-08,FRUIT002,94,8,61,5,5
2023-02-09,FRUIT002,63,14,64,4,5
2023-02-10,FRUIT002,75,17,74,4,5
2023-02-11,FRUIT002,80,13,61,5,5
2023-02-12,FRUIT002,97,15,55,2,5
2023-02-13,FRUIT002,93,8,54,1,5
2023-02-14,FRUIT002,106,9,66,2,5
2023-02-15,FRUIT002,89,8,50,2,5
2023-02-16,FRUIT002,87,16,44,3,5
2023-02-17,FRUIT002,80,18,79,1,5
2023-02-18,FRUIT002,103,19,37,5,5
2023-02-19,FRUIT002,78,17,61,4,5
2023-02-20,FRUIT002,87,13,78,4,5
2023-02-21,FRUIT002,66,8,64,5,5
2023-02-22,FRUIT002,84,13,45,5,5
2023-02-23,FRUIT002,103,19,79,2,5
2023-02-24,FRUIT002,85,18,60,1,5
2023-02-25,FRUIT002,61,10,30,1,5
2023-02-26,FRUIT002,64,6,69,2,5
2023-02-27,FRUIT002,82,9,46,1,5
2023-02-28,FRUIT002,64,5,56,4,5
2023-03-01,FRUIT002,97,6,49,3,5
2023-03-02,FRUIT002,59,12,35,3,5
2023-03-03,FRUIT002,73,10,64,4,5
2023-03-04,FRUIT002,68,10,32,3,5
2023-03-05,FRUIT002,64,17,79,4,5
2023-03-06,FRUIT002,88,8,66,2,5
2023-03-07,FRUIT002,83,16,50,2,5
2023-03-08,FRUIT002,71,20,79,2,5
2023-03-09,FRUIT002,77,8,44,4,5
2023-03-10,FRUIT002,56,15,78,3,5
2023-03-11,FRUIT002,64,16,80,5,5
2023-03-12,FRUIT002,79,9,48,1,5
2023-03-13,FRUIT002,80,7,53,4,5
2023-03-14,FRUIT002,104,14,69,4,5
2023-03-15,FRUIT002,81,19,52,4,5
2023-03-16,FRUIT002,61,16,66,2,5
2023-03-17,FRUIT002,64,14,46,1,5
2023-03-18,FRUIT002,68,15,45,3,5
2023-03-19,FRUIT002,73,18,77,4,5
2023-03-20,FRUIT002,70,5,58,5,5
2023-03-21,FRUIT002,82,6,39,2,5
2023-03-22,FRUIT002,57,16,61,5,5
2023-03-23,FRUIT002,98,13,37,5,5
2023-03-24,FRUIT002,87,11,40,3,5
2023-03-25,FRUIT002,64,13,76,5,5
2023-03-26,FRUIT002,61,12,70,1,5
2023-03-27,FRUIT002,97,18,48,1,5
2023-03-28,FRUIT002,99,14,35,5,5
2023-03-29,FRUIT002,74,8,40,4,5
2023-03-30,FRUIT002,66,6,62,3,5
2023-03-31,FRUIT002,91,16,54,4,5
2023-04-01,FRUIT002,64,16,56,5,5
2023-04-02,FRUIT002,56,10,69,3,5
2023-04-03,FRUIT002,90,15,37,4,5
2023-04-04,FRUIT002,104,6,38,1,5
2023-04-05,FRUIT002,96,17,80,3,5
2023-04-06,FRUIT002,87,19,36,1,5
2023-04-07,FRUIT002,58,16,46,5,5
2023-04-08,FRUIT002,87,16,70,4,5
2023-04-09,FRUIT002,99,12,30,4,5
2023-04-10,FRUIT002,89,9,36,2,5
2023-04-11,FRUIT002,103,19,56,4,5
2023-04-12,FRUIT002,77,20,55,1,5
2023-04-13,FRUIT002,106,11,32,1,5
2023-04-14,FRUIT002,78,7,37,5,5
2023-04-15,FRUIT002,93,7,49,4,5
2023-04-16,FRUIT002,83,6,51,4,5
2023-04-17,FRUIT002,64,9,47,3,5
2023-04-18,FRUIT002,91,7,35,1,5
2023-04-19,FRUIT002,104,9,32,5,5
2023-04-20,FRUIT002,73,17,37,5,5
2023-04-21,FRUIT002,57,17,33,4,5
2023-04-22,FRUIT002,88,17,58,4,5
2023-04-23,FRUIT002,61,6,41,1,5
2023-04-24,FRUIT002,56,5,71,2,5
2023-04-25,FRUIT002,88,16,62,3,5
2023-04-26,FRUIT002,98,10,49,1,5
2023-04-27,FRUIT002,94,9,58,4,5
2023-04-28,FRUIT002,60,5,73,4,5
2023-04-29,FRUIT002,101,17,62,5,5
2023-04-30,FRUIT002,61,11,30,4,5
2023-05-01,FRUIT002,103,19,71,3,5
2023-05-02,FRUIT002,96,7,42,5,5
2023-05-03,FRUIT002,97,10,69,4,5
2023-05-04,FRUIT002,73,12,73,3,5
2023-05-05,FRUIT002,71,5,49,5,5
2023-05-06,FRUIT002,77,12,67,5,5
2023-05-07,FRUIT002,64,19,51,1,5
2023-05-08,FRUIT002,73,16,32,4,5
2023-05-09,FRUIT002,105,18,61,3,5
2023-05-10,FRUIT002,96,17,47,2,5
2023-05-11,FRUIT002,106,14,53,4,5
2023-05-12,FRUIT002,87,17,80,3,5
2023-05-13,FRUIT002,82,9,76,3,5
2023-05-14,FRUIT002,65,15,56,3,5
2023-05-15,FRUIT002,78,19,61,4,5
2023-05-16,FRUIT002,71,11,34,4,5
2023-05-17,FRUIT002,68,17,57,1,5
2023-05-18,FRUIT002,57,8,42,3,5
2023-05-19,FRUIT002,88,15,47,2,5
2023-05-20,FRUIT002,93,12,56,5,5
2023-05-21,FRUIT002,73,5,68,1,5
2023-05-22,FRUIT002,82,8,78,2,5
2023-05-23,FRUIT002,68,15,67,1,5
2023-05-24,FRUIT002,69,13,54,5,5
2023-05-25,FRUIT002,103,16,66,5,5
2023-05-26,FRUIT002,74,12,78,1,5
2023-05-27,FRUIT002,76,19,53,1,5
2023-05-28,FRUIT002,57,13,71,4,5
2023-05-29,FRUIT002,100,5,68,5,5
2023-05-30,FRUIT002,77,12,59,3,5
2023-05-31,FRUIT002,93,19,35,4,5
2023-06-01,FRUIT002,57,6,69,4,5
2023-06-02,FRUIT002,100,6,34,1,5
2023-06-03,FRUIT002,66,14,66,1,5
2023-06-04,FRUIT002,63,12,32,3,5
2023-06-05,FRUIT002,106,6,34,4,5
2023-06-06,FRUIT002,95,15,37,4,5
2023-06-07,FRUIT002,91,18,44,5,5
2023-06-08,FRUIT002,102,17,45,3,5
2023-06-09,FRUIT002,64,20,75,1,5
2023-06-10,FRUIT002,61,14,65,5,5
2023-06-11,FRUIT002,66,18,34,2,5
2023-06-12,FRUIT002,81,18,57,4,5
2023-06-13,FRUIT002,101,16,51,3,5
2023-06-14,FRUIT002,106,17,48,5,5
2023-06-15,FRUIT002,82,9,56,3,5
2023-06-16,FRUIT002,106,11,71,1,5
2023-06-17,FRUIT002,105,18,72,1,5
2023-06-18,FRUIT002,92,6,35,1,5
2023-06-19,FRUIT002,58,8,34,1,5
2023-06-20,FRUIT002,79,5,50,5,5
2023-06-21,FRUIT002,79,8,51,5,5
2023-06-22,FRUIT002,76,15,63,1,5
2023-06-23,FRUIT002,67,7,32,1,5
2023-06-24,FRUIT002,68,20,63,1,5
2023-06-25,FRUIT002,66,5,67,4,5
2023-06-26,FRUIT002,93,14,80,5,5
2023-06-27,FRUIT002,58,17,49,2,5
2023-06-28,FRUIT002,72,8,32,3,5
2023-06-29,FRUIT002,66,8,34,1,5
2023-06-30,FRUIT002,75,10,76,4,5
2023-07-01,FRUIT002,57,9,59,2,5
2023-07-02,FRUIT002,101,17,73,1,5
2023-07-03,FRUIT002,84,7,35,5,5
2023-07-04,FRUIT002,81,8,60,1,5
2023-07-05,FRUIT002,98,7,70,3,5
2023-07-06,FRUIT002,61,6,78,4,5
2023-07-07,FRUIT002,67,12,41,5,5
2023-07-08,FRUIT002,91,13,45,3,5
2023-07-09,FRUIT002,77,18,62,1,5
2023-07-10,FRUIT002,80,12,80,1,5
2023-07-11,FRUIT002,93,15,43,4,5
2023-07-12,FRUIT002,98,11,50,4,5
2023-07-13,FRUIT002,84,5,37,2,5
2023-07-14,FRUIT002,65,7,80,4,5
2023-07-15,FRUIT002,84,18,37,1,5
2023-07-16,FRUIT002,101,9,54,2,5
2023-07-17,FRUIT002,64,7,60,1,5
2023-07-18,FRUIT002,67,8,70,2,5
2023-07-19,FRUIT002,67,6,47,2,5
2023-07-20,FRUIT002,70,18,72,2,5
2023-07-21,FRUIT002,69,13,38,2,5
2023-07-22,FRUIT002,81,9,50,2,5
2023-07-23,FRUIT002,89,18,44,4,5
2023-07-24,FRUIT002,92,15,59,5,5
2023-07-25,FRUIT002,88,11,73,1,5
2023-07-26,FRUIT002,100,6,68,5,5
2023-07-27,FRUIT002,69,14,64,3,5
2023-07-28,FRUIT002,84,13,38,1,5
2023-07-29,FRUIT002,103,5,61,4,5
2023-07-30,FRUIT002,71,19,60,3,5
2023-07-31,FRUIT002,93,13,35,2,5
2023-08-01,FRUIT002,73,14,42,5,5
2023-08-02,FRUIT002,76,12,30,2,5
2023-08-03,FRUIT002,105,20,56,1,5
2023-08-04,FRUIT002,75,17,75,1,5
2023-08-05,FRUIT002,58,7,38,1,5
2023-08-06,FRUIT002,63,12,40,4,5
2023-08-07,FRUIT002,90,16,33,4,5
2023-08-08,FRUIT002,68,13,72,4,5
2023-08-09,FRUIT002,71,7,34,2,5
2023-08-10,FRUIT002,75,20,37,1,5
2023-08-11,FRUIT002,79,5,43,5,5
2023-08-12,FRUIT002,102,13,31,3,5
2023-08-13,FRUIT002,58,10,73,2,5
2023-08-14,FRUIT002,85,6,42,5,5
2023-08-15,FRUIT002,103,9,36,5,5
2023-08-16,FRUIT002,99,18,56,1,5
2023-08-17,FRUIT002,91,5,69,2,5
2023-08-18,FRUIT002,97,9,66,2,5
2023-08-19,FRUIT002,90,10,41,2,5
2023-08-20,FRUIT002,92,17,35,1,5
2023-08-21,FRUIT002,65,13,60,3,5
2023-08-22,FRUIT002,104,8,51,1,5
2023-08-23,FRUIT002,68,15,51,3,5
2023-08-24,FRUIT002,87,20,64,4,5
2023-08-25,FRUIT002,86,6,38,5,5
2023-08-26,FRUIT002,94,13,43,2,5
2023-08-27,FRUIT002,65,5,55,5,5
2023-08-28,FRUIT002,101,5,69,3,5
2023-08-29,FRUIT002,85,12,34,3,5
2023-08-30,FRUIT002,102,14,73,3,5
2023-08-31,FRUIT002,93,6,69,5,5
2023-09-01,FRUIT002,68,20,47,4,5
2023-09-02,FRUIT002,57,11,78,1,5
2023-09-03,FRUIT002,77,13,38,1,5
2023-09-04,FRUIT002,93,14,72,1,5
2023-09-05,FRUIT002,88,10,33,2,5
2023-09-06,FRUIT002,100,9,51,5,5
2023-09-07,FRUIT002,90,17,69,3,5
2023-09-08,FRUIT002,66,20,71,5,5
2023-09-09,FRUIT002,71,9,31,5,5
2023-09-10,FRUIT002,69,16,76,3,5
2023-09-11,FRUIT002,96,14,73,1,5
2023-09-12,FRUIT002,80,16,36,4,5
2023-09-13,FRUIT002,58,5,67,2,5
2023-09-14,FRUIT002,73,12,51,3,5
2023-09-15,FRUIT002,63,19,35,2,5
2023-09-16,FRUIT002,74,16,39,1,5
2023-09-17,FRUIT002,87,5,64,5,5
2023-09-18,FRUIT002,62,16,49,2,5
2023-09-19,FRUIT002,90,5,80,3,5
2023-09-20,FRUIT002,79,8,67,3,5
2023-09-21,FRUIT002,98,6,51,5,5
2023-09-22,FRUIT002,68,18,31,3,5
2023-09-23,FRUIT002,60,18,55,5,5
2023-09-24,FRUIT002,96,13,44,4,5
2023-09-25,FRUIT002,91,8,36,4,5
2023-09-26,FRUIT002,97,18,34,3,5
2023-09-27,FRUIT002,60,18,53,3,5
2023-09-28,FRUIT002,82,6,43,5,5
2023-09-29,FRUIT002,67,14,72,3,5
2023-09-30,FRUIT002,100,9,34,5,5
2023-10-01,FRUIT002,93,10,75,4,5
2023-10-02,FRUIT002,69,10,41,3,5
2023-10-03,FRUIT002,79,19,72,3,5
2023-10-04,FRUIT002,70,18,74,5,5
2023-10-05,FRUIT002,106,13,47,2,5
2023-10-06,FRUIT002,65,11,33,4,5
2023-10-07,FRUIT002,78,13,31,2,5
2023-10-08,FRUIT002,99,6,58,1,5
2023-10-09,FRUIT002,86,18,47,4,5
2023-10-10,FRUIT002,97,12,36,5,5
2023-10-11,FRUIT002,64,12,56,2,5
2023-10-12,FRUIT002,91,20,31,2,5
2023-10-13,FRUIT002,61,15,31,4,5
2023-10-14,FRUIT002,73,9,79,2,5
2023-10-15,FRUIT002,100,17,62,5,5
2023-10-16,FRUIT002,100,12,40,4,5
2023-10-17,FRUIT002,86,15,52,4,5
2023-10-18,FRUIT002,79,5,54,4,5
2023-10-19,FRUIT002,73,14,67,2,5
2023-10-20,FRUIT002,79,18,43,4,5
2023-10-21,FRUIT002,101,17,38,3,5
2023-10-22,FRUIT002,56,18,63,3,5
2023-10-23,FRUIT002,106,14,34,1,5
2023-10-24,FRUIT002,84,18,42,3,5
2023-10-25,FRUIT002,99,7,70,5,5
2023-10-26,FRUIT002,72,14,55,2,5
2023-10-27,FRUIT002,90,10,48,4,5
2023-10-28,FRUIT002,93,14,46,2,5
2023-10-29,FRUIT002,60,7,67,2,5
2023-10-30,FRUIT002,94,17,45,2,5
2023-10-31,FRUIT002,91,15,66,2,5
2023-11-01,FRUIT002,65,14,63,4,5
2023-11-02,FRUIT002,89,12,33,3,5
2023-11-03,FRUIT002,63,12,33,2,5
2023-11-04,FRUIT002,80,15,60,5,5
2023-11-05,FRUIT002,70,11,62,1,5
2023-11-06,FRUIT002,91,8,35,5,5
2023-11-07,FRUIT002,82,8,32,3,5
2023-11-08,FRUIT002,99,14,74,5,5
2023-11-09,FRUIT002,102,18,33,1,5
2023-11-10,FRUIT002,79,6,35,4,5
2023-11-11,FRUIT002,93,15,60,4,5
2023-11-12,FRUIT002,60,11,55,2,5
2023-11-13,FRUIT002,71,17,38,3,5
2023-11-14,FRUIT002,70,10,57,4,5
2023-11-15,FRUIT002,79,9,36,1,5
2023-11-16,FRUIT002,57,5,51,1,5
2023-11-17,FRUIT002,84,19,60,1,5
2023-11-18,FRUIT002,98,15,77,1,5
2023-11-19,FRUIT002,68,9,38,5,5
2023-11-20,FRUIT002,90,12,38,1,5
2023-11-21,FRUIT002,64,15,63,5,5
2023-11-22,FRUIT002,60,15,42,4,5
2023-11-23,FRUIT002,74,18,74,1,5
2023-11-24,FRUIT002,91,12,67,1,5
2023-11-25,FRUIT002,83,19,33,1,5
2023-11-26,FRUIT002,87,20,59,3,5
2023-11-27,FRUIT002,91,11,30,2,5
2023-11-28,FRUIT002,99,11,47,4,5
2023-11-29,FRUIT002,64,8,65,3,5
2023-11-30,FRUIT002,97,9,44,4,5
2023-12-01,FRUIT002,60,17,43,5,5
2023-12-02,FRUIT002,83,8,59,4,5
2023-12-03,FRUIT002,94,17,36,1,5
2023-12-04,FRUIT002,68,14,59,5,5
2023-12-05,FRUIT002,105,13,49,5,5
2023-12-06,FRUIT002,82,9,40,5,5
2023-12-07,FRUIT002,73,5,77,3,5
2023-12-08,FRUIT002,83,11,33,3,5
2023-12-09,FRUIT002,61,7,39,2,5
2023-12-10,FRUIT002,59,10,73,2,5
2023-12-11,FRUIT002,79,17,41,3,5
2023-12-12,FRUIT002,60,15,41,1,5
2023-12-13,FRUIT002,78,5,47,5,5
2023-12-14,FRUIT002,56,8,41,3,5
2023-12-15,FRUIT002,105,7,35,4,5
2023-12-16,FRUIT002,98,5,37,3,5
2023-12-17,FRUIT002,79,14,64,2,5
2023-12-18,FRUIT002,80,11,47,2,5
2023-12-19,FRUIT002,101,9,38,1,5
2023-12-20,FRUIT002,74,7,34,2,5
2023-12-21,FRUIT002,98,15,67,1,5
2023-12-22,FRUIT002,103,7,62,3,5
2023-12-23,FRUIT002,81,13,74,2,5
2023-12-24,FRUIT002,57,5,77,1,5
2023-12-25,FRUIT002,82,8,39,2,5
2023-12-26,FRUIT002,76,16,52,1,5
2023-12-27,FRUIT002,105,16,73,3,5
2023-12-28,FRUIT002,82,17,62,3,5
2023-12-29,FRUIT002,83,5,30,3,5
2023-12-30,FRUIT002,96,14,35,4,5
2023-12-31,FRUIT002,74,20,73,5,5
2024-01-01,FRUIT002,78,12,65,2,5
2024-01-02,FRUIT002,82,19,64,3,5
2024-01-03,FRUIT002,67,13,62,4,5
2024-01-04,FRUIT002,63,19,61,3,5
2024-01-05,FRUIT002,65,12,73,3,5
2024-01-06,FRUIT002,92,18,80,3,5
2024-01-07,FRUIT002,87,20,47,5,5
2024-01-08,FRUIT002,82,9,33,2,5
2024-01-09,FRUIT002,89,9,39,3,5
2024-01-10,FRUIT002,72,20,65,5,5
2024-01-11,FRUIT002,91,12,64,2,5
2024-01-12,FRUIT002,89,9,70,2,5
2024-01-13,FRUIT002,103,15,44,3,5
2024-01-14,FRUIT002,78,11,80,5,5
2024-01-15,FRUIT002,106,15,62,3,5
2024-01-16,FRUIT002,100,12,56,5,5
2024-01-17,FRUIT002,93,5,43,2,5
2024-01-18,FRUIT002,83,16,74,1,5
2024-01-19,FRUIT002,92,15,50,5,5
2024-01-20,FRUIT002,77,15,36,2,5
2024-01-21,FRUIT002,81,19,51,2,5
2024-01-22,FRUIT002,83,19,67,1,5
2024-01-23,FRUIT002,86,17,40,1,5
2024-01-24,FRUIT002,77,20,75,1,5
2024-01-25,FRUIT002,96,7,45,1,5
2024-01-26,FRUIT002,106,14,56,3,5
2024-01-27,FRUIT002,60,14,48,3,5
2024-01-28,FRUIT002,57,12,65,5,5
2024-01-29,FRUIT002,73,5,69,5,5
2024-01-30,FRUIT002,80,12,31,2,5
2024-01-31,FRUIT002,71,15,31,4,5
2024-02-01,FRUIT002,58,8,76,2,5
2024-02-02,FRUIT002,64,17,61,3,5
2024-02-03,FRUIT002,100,18,73,3,5
2024-02-04,FRUIT002,82,7,49,1,5
2024-02-05,FRUIT002,83,18,56,1,5
2024-02-06,FRUIT002,83,10,50,1,5
2024-02-07,FRUIT002,91,11,45,5,5
2024-02-08,FRUIT002,59,15,60,3,5
2024-02-09,FRUIT002,104,20,41,2,5
2024-02-10,FRUIT002,104,19,42,2,5
2024-02-11,FRUIT002,62,10,48,2,5
2024-02-12,FRUIT002,65,9,41,1,5
2024-02-13,FRUIT002,88,16,62,2,5
2024-02-14,FRUIT002,84,14,64,5,5
2024-02-15,FRUIT002,85,10,80,3,5
2024-02-16,FRUIT002,84,14,47,5,5
2024-02-17,FRUIT002,59,14,39,5,5
2024-02-18,FRUIT002,101,7,51,1,5
2024-02-19,FRUIT002,66,12,60,2,5
2024-02-20,FRUIT002,96,18,61,1,5
2024-02-21,FRUIT002,62,20,79,5,5
2024-02-22,FRUIT002,100,13,65,4,5
2024-02-23,FRUIT002,79,19,79,4,5
2024-02-24,FRUIT002,78,6,39,4,5
2024-02-25,FRUIT002,70,7,42,3,5
2024-02-26,FRUIT002,80,19,63,5,5
2024-02-27,FRUIT002,63,13,41,1,5
2024-02-28,FRUIT002,70,18,49,2,5
2024-02-29,FRUIT002,63,20,49,2,5
2024-03-01,FRUIT002,63,12,72,3,5
2024-03-02,FRUIT002,83,18,60,5,5
2024-03-03,FRUIT002,60,8,54,4,5
2024-03-04,FRUIT002,99,19,75,4,5
2024-03-05,FRUIT002,88,15,58,2,5
