date,product_id,page_views,add_to_cart,purchases,conversion_rate,avg_rating,reviews_count,organic_preference
2024-01-12,FRUIT001,97,8,7,0.17852556830645794,3.5,2,1
2024-01-13,FRUIT001,41,25,13,0.19341257490003558,3.8,2,1
2024-01-14,FRUIT001,52,12,11,0.11146764130990776,4.2,2,1
2024-01-15,FRUIT001,61,12,9,0.1678330028428117,4.8,2,1
2024-01-16,FRUIT001,103,23,7,0.11066259540738625,4.0,3,1
2024-01-17,FRUIT001,73,5,0,0.24253477002911572,3.6,4,1
2024-01-18,FRUIT001,65,22,3,0.22140351753412663,4.0,0,1
2024-01-19,FRUIT001,89,13,7,0.16975952081954662,4.2,3,1
2024-01-20,FRUIT001,84,7,13,0.20516090712960167,3.9,3,1
2024-01-21,FRUIT001,46,7,15,0.1842697250017591,4.4,1,1
2024-01-22,FRUIT001,54,9,5,0.17477628824158603,3.7,0,1
2024-01-23,FRUIT001,48,12,9,0.14701915141612243,4.8,3,1
2024-01-24,FRUIT001,92,10,6,0.09940176893722197,4.4,4,1
2024-01-25,FRUIT001,50,3,13,0.17788009763835527,4.6,1,1
2024-01-26,FRUIT001,86,11,4,0.21871605559090712,4.0,0,1
2024-01-27,FRUIT001,103,0,12,0.2446555844878423,4.7,3,1
2024-01-28,FRUIT001,46,21,9,0.0994060946102917,4.3,6,1
2024-01-29,FRUIT001,71,26,4,0.17358004343005778,3.8,3,1
2024-01-30,FRUIT001,118,25,12,0.15569858274746118,4.0,4,1
2024-01-31,FRUIT001,89,21,11,0.21342558880803886,3.9,2,1
2024-02-01,FRUIT001,42,17,7,0.09936503358256657,4.7,1,1
2024-02-02,FRUIT001,101,20,15,0.09134929707714202,4.3,1,1
2024-02-03,FRUIT001,51,13,9,0.21213929494865919,4.4,3,1
2024-02-04,FRUIT001,101,14,5,0.22164476884608936,4.2,0,1
2024-02-05,FRUIT001,32,11,1,0.08760400345093533,4.1,3,1
2024-02-06,FRUIT001,48,15,5,0.22589283025155188,4.1,0,1
2024-02-07,FRUIT001,48,26,3,0.20734683744464555,4.4,1,1
2024-02-08,FRUIT001,25,0,3,0.22986746664924657,4.6,0,1
2024-02-09,FRUIT001,86,20,7,0.19493068770976413,4.4,4,1
2024-02-10,FRUIT001,84,0,3,0.20996200998566011,3.5,3,1
2024-02-11,FRUIT001,104,28,10,0.14845051185852928,4.0,3,1
2024-02-12,FRUIT001,71,0,13,0.16853982074474905,4.5,1,1
2024-02-13,FRUIT001,103,30,8,0.10685201404097362,4.0,5,1
2024-02-14,FRUIT001,129,2,6,0.20082248973327116,4.7,2,1
2024-02-15,FRUIT001,54,10,5,0.2334410055099489,4.0,6,1
2024-02-16,FRUIT001,54,11,5,0.10730279022786611,3.8,6,1
2024-02-17,FRUIT001,56,20,9,0.08781858017514382,4.2,4,1
2024-02-18,FRUIT001,79,22,11,0.23867674533236627,3.7,5,1
2024-02-19,FRUIT001,67,12,9,0.14806472089906303,3.7,4,1
2024-02-20,FRUIT001,111,6,10,0.12026443410533172,4.5,2,1
2024-02-21,FRUIT001,52,23,13,0.21328060646429425,4.7,1,1
2024-02-22,FRUIT001,78,12,10,0.08880872667151901,4.8,2,1
2024-02-23,FRUIT001,112,9,3,0.10523348412358627,3.8,6,1
2024-02-24,FRUIT001,100,17,10,0.15152094493617752,3.8,0,1
2024-02-25,FRUIT001,42,12,5,0.08013796591081987,4.3,2,1
2024-02-26,FRUIT001,68,4,6,0.08534869268988005,3.9,4,1
2024-02-27,FRUIT001,76,23,9,0.11477222126592898,4.1,4,1
2024-02-28,FRUIT001,111,10,10,0.08702556648845246,4.7,4,1
2024-02-29,FRUIT001,102,7,5,0.2493094768447453,4.1,0,1
2024-03-01,FRUIT001,80,19,12,0.18808724385291709,4.6,4,1
2024-03-02,FRUIT001,79,9,2,0.1044087063922314,4.2,0,1
2024-03-03,FRUIT001,122,13,5,0.0968316016110614,4.3,1,1
2024-03-04,FRUIT001,40,17,11,0.13130391634212796,4.7,1,1
2024-03-05,FRUIT001,112,10,13,0.11858025635529441,4.1,0,1
2024-03-06,FRUIT001,143,11,11,0.134581305294893,4.2,1,1
2024-03-07,FRUIT001,61,20,5,0.1032552288223386,3.5,4,1
2024-03-08,FRUIT001,128,18,6,0.10190395298359115,4.7,2,1
2024-03-09,FRUIT001,85,14,7,0.16299870910071948,3.7,3,1
2024-03-10,FRUIT001,76,4,7,0.08101467410822169,3.8,4,1
2024-03-11,FRUIT001,70,9,6,0.19985045145416447,4.6,2,1
2024-03-12,FRUIT001,90,18,5,0.12757609264214897,3.7,2,1
2024-03-13,FRUIT001,56,15,1,0.1759533508295537,3.7,0,1
2024-03-14,FRUIT001,105,11,9,0.12454818026111425,3.8,2,1
2024-03-15,FRUIT001,61,31,4,0.21534236297152398,4.4,5,1
2024-03-16,FRUIT001,108,16,6,0.20611466668452638,3.7,3,1
2024-03-17,FRUIT001,88,35,8,0.1187075793870752,4.6,4,1
2024-03-18,FRUIT001,113,19,1,0.15450991443734768,4.8,3,1
2024-03-19,FRUIT001,91,6,4,0.1297624781765187,3.9,2,1
2024-03-20,FRUIT001,90,22,1,0.10350825702056951,4.4,2,1
2024-03-21,FRUIT001,71,12,11,0.21759209268074614,3.5,2,1
2024-03-22,FRUIT001,88,12,11,0.1463547589080446,4.7,4,1
2024-03-23,FRUIT001,73,14,1,0.18914114501034673,4.0,4,1
2024-03-24,FRUIT001,45,6,8,0.17460097119627704,3.6,3,1
2024-03-25,FRUIT001,80,20,3,0.08881155403790059,4.2,3,1
2024-03-26,FRUIT001,104,14,3,0.22616281578373926,4.2,1,1
2024-03-27,FRUIT001,94,11,2,0.130071061003394,4.6,0,1
2024-03-28,FRUIT001,81,9,9,0.1443886692648192,4.1,4,1
2024-03-29,FRUIT001,84,17,10,0.12714623296352084,4.8,1,1
2024-03-30,FRUIT001,107,10,9,0.08203186499240064,4.6,3,1
2024-03-31,FRUIT001,111,20,4,0.21841134262553952,3.6,3,1
2024-04-01,FRUIT001,84,3,8,0.12725974209027052,3.7,3,1
2024-04-02,FRUIT001,33,15,3,0.1203246512893335,3.9,4,1
2024-04-03,FRUIT001,88,23,8,0.14835228996773675,3.8,4,1
2024-04-04,FRUIT001,84,21,7,0.11495117860704712,3.8,6,1
2024-04-05,FRUIT001,119,10,10,0.20007755607034977,4.6,3,1
2024-04-06,FRUIT001,79,35,10,0.1649522318118398,4.2,3,1
2024-04-07,FRUIT001,131,20,15,0.1915254138903249,3.9,3,1
2024-04-08,FRUIT001,42,21,8,0.13232325811168663,4.7,0,1
2024-04-09,FRUIT001,123,6,5,0.1548886191170627,3.7,1,1
2024-04-10,FRUIT001,73,10,8,0.2414120759363632,3.8,1,1
2024-04-11,FRUIT001,86,14,4,0.12681797939818043,4.3,1,1
2024-04-12,FRUIT001,97,11,3,0.22821224701769638,3.7,5,1
2024-04-13,FRUIT001,109,6,4,0.20844925630088773,3.7,2,1
2024-04-14,FRUIT001,104,11,12,0.12468889634127438,4.4,2,1
2024-04-15,FRUIT001,106,10,6,0.1957700380973631,3.8,0,1
2024-04-16,FRUIT001,101,14,10,0.15488212032337612,4.4,3,1
2024-04-17,FRUIT001,87,16,19,0.14110725490421033,3.7,0,1
2024-04-18,FRUIT001,76,17,15,0.18584874242522242,4.1,0,1
2024-04-19,FRUIT001,87,13,8,0.18647790642490475,4.1,3,1
2024-04-20,FRUIT001,73,22,11,0.08756123300303131,3.5,0,1
2024-04-21,FRUIT001,105,25,12,0.12043920073374292,4.0,4,1
2024-04-22,FRUIT001,109,11,12,0.09889333944601764,3.8,5,1
2024-04-23,FRUIT001,108,4,7,0.2346419474301631,4.0,5,1
2024-04-24,FRUIT001,81,5,4,0.23859465043842992,3.9,2,1
2024-04-25,FRUIT001,122,25,2,0.09395011838147228,4.2,2,1
2024-04-26,FRUIT001,81,17,2,0.13454440645631904,4.4,0,1
2024-04-27,FRUIT001,96,6,15,0.23508188426032178,3.6,3,1
2024-04-28,FRUIT001,98,2,14,0.20381334628812067,3.8,2,1
2024-04-29,FRUIT001,71,11,6,0.2426407192522913,4.3,5,1
2024-04-30,FRUIT001,50,15,6,0.13014441336520421,4.5,4,1
2024-05-01,FRUIT001,80,15,13,0.1915558091436836,4.2,1,1
2024-05-02,FRUIT001,55,15,7,0.1306819468277751,4.6,3,1
2024-05-03,FRUIT001,0,2,7,0.17970899357374714,4.4,0,1
2024-05-04,FRUIT001,76,18,5,0.24005984023276616,4.6,7,1
2024-05-05,FRUIT001,126,16,5,0.1884754583221595,4.1,7,1
2024-05-06,FRUIT001,73,10,8,0.23568149742317918,4.1,5,1
2024-05-07,FRUIT001,29,5,7,0.15330253362247792,3.8,5,1
2024-05-08,FRUIT001,89,20,8,0.16009489494057388,4.4,4,1
2024-05-09,FRUIT001,52,27,10,0.12960729215304623,3.8,0,1
2024-05-10,FRUIT001,47,4,13,0.15441921713616563,4.5,2,1
2024-05-11,FRUIT001,74,23,15,0.21511166803844167,4.7,2,1
2024-05-12,FRUIT001,93,23,4,0.24455283927427235,4.1,3,1
2024-05-13,FRUIT001,48,13,8,0.10274798524074139,3.7,0,1
2024-05-14,FRUIT001,53,23,7,0.23435080221168259,3.6,2,1
2024-05-15,FRUIT001,70,18,5,0.19409968133533198,4.2,3,1
2024-05-16,FRUIT001,64,21,4,0.20175009252108567,3.9,2,1
2024-05-17,FRUIT001,83,18,7,0.12191215792847726,4.4,2,1
2024-05-18,FRUIT001,86,15,1,0.13311864134370957,4.1,0,1
2024-05-19,FRUIT001,45,3,3,0.171951086764417,4.2,3,1
2024-05-20,FRUIT001,54,11,8,0.14967968282204697,4.3,1,1
2024-05-21,FRUIT001,110,8,9,0.23171422126862246,4.7,1,1
2024-05-22,FRUIT001,53,25,3,0.18963890076542,3.8,3,1
2024-05-23,FRUIT001,127,4,8,0.102706458796432,4.7,2,1
2024-05-24,FRUIT001,70,7,13,0.1704341694175386,4.5,1,1
2024-05-25,FRUIT001,80,27,6,0.13564237667862333,4.3,4,1
2024-05-26,FRUIT001,111,19,1,0.22104595239034447,4.0,5,1
2024-05-27,FRUIT001,80,16,17,0.1980301962091079,3.6,2,1
2024-05-28,FRUIT001,75,17,3,0.2334688156239385,3.6,9,1
2024-05-29,FRUIT001,95,14,6,0.12645150837475905,4.6,4,1
2024-05-30,FRUIT001,45,11,3,0.15517931079996314,4.8,4,1
2024-05-31,FRUIT001,70,18,9,0.2486637730209456,4.3,2,1
2024-06-01,FRUIT001,63,5,2,0.08774251757150511,4.0,5,1
2024-06-02,FRUIT001,53,10,10,0.23569741029401264,3.7,1,1
2024-06-03,FRUIT001,79,10,8,0.23294428222523594,3.8,1,1
2024-06-04,FRUIT001,120,15,9,0.10595129907218029,4.4,7,1
2024-06-05,FRUIT001,101,10,3,0.10511079382508301,4.2,6,1
2024-06-06,FRUIT001,71,3,13,0.2030403988982183,3.8,6,1
2024-06-07,FRUIT001,64,23,4,0.2198310822885981,4.1,0,1
2024-06-08,FRUIT001,68,17,0,0.20203606331892376,4.5,4,1
2024-06-09,FRUIT001,91,21,13,0.09791504143123665,3.8,2,1
2024-06-10,FRUIT001,70,29,8,0.2318090714678313,4.0,0,1
2024-06-11,FRUIT001,46,19,16,0.08555440129262909,4.3,0,1
2024-06-12,FRUIT001,76,18,6,0.16790943934704794,4.3,2,1
2024-06-13,FRUIT001,41,18,10,0.08550451072166848,4.0,2,1
2024-06-14,FRUIT001,98,13,7,0.24279136342495883,3.6,5,1
2024-06-15,FRUIT001,119,14,2,0.2383595566522761,3.6,2,1
2024-06-16,FRUIT001,63,9,9,0.24428107309546498,4.1,7,1
2024-06-17,FRUIT001,133,24,4,0.2496363646881425,3.9,2,1
2024-06-18,FRUIT001,41,16,4,0.22811458908980392,3.8,3,1
2024-06-19,FRUIT001,65,11,4,0.17361566339645224,4.7,3,1
2024-06-20,FRUIT001,118,16,12,0.1937970840614619,4.4,0,1
2024-06-21,FRUIT001,123,16,11,0.10747092499608836,3.9,1,1
2024-06-22,FRUIT001,70,19,4,0.08442312391598132,4.8,1,1
2024-06-23,FRUIT001,118,21,1,0.17064914940977322,4.6,1,1
2024-06-24,FRUIT001,124,13,5,0.15937149769485626,4.1,1,1
2024-06-25,FRUIT001,100,28,6,0.1731252124288309,4.6,2,1
2024-06-26,FRUIT001,75,0,10,0.20690637524261296,4.0,4,1
2024-06-27,FRUIT001,96,19,13,0.17779285245172963,3.7,0,1
2024-06-28,FRUIT001,104,13,9,0.2118099079614134,4.8,1,1
2024-06-29,FRUIT001,106,5,7,0.10536675359554191,3.6,0,1
2024-06-30,FRUIT001,60,2,1,0.16244289553608415,4.3,0,1
2024-07-01,FRUIT001,67,18,6,0.0800632574255785,3.6,4,1
2024-07-02,FRUIT001,80,13,8,0.17163400629049944,4.0,3,1
2024-07-03,FRUIT001,51,4,14,0.20580442259916715,3.8,5,1
2024-07-04,FRUIT001,91,19,16,0.1339646318023038,4.4,3,1
2024-07-05,FRUIT001,80,11,14,0.12147576571929158,4.1,1,1
2024-07-06,FRUIT001,86,15,6,0.13589970533565293,4.2,0,1
2024-07-07,FRUIT001,54,30,8,0.24855347147239798,4.5,3,1
2024-07-08,FRUIT001,84,14,8,0.18739253907810768,3.6,5,1
2024-07-09,FRUIT001,107,22,3,0.08933873298892242,4.1,3,1
2024-07-10,FRUIT001,49,17,7,0.11132693056330875,4.5,2,1
2024-07-11,FRUIT001,60,14,8,0.21312865920129104,4.1,3,1
2024-07-12,FRUIT001,48,15,11,0.21182946364151528,4.4,7,1
2024-07-13,FRUIT001,102,0,13,0.1887140297416237,4.5,1,1
2024-07-14,FRUIT001,74,9,4,0.23030488989774472,4.8,2,1
2024-07-15,FRUIT001,96,21,8,0.10545561056698867,4.3,0,1
2024-07-16,FRUIT001,107,20,4,0.13008357284755287,3.6,3,1
2024-07-17,FRUIT001,66,1,5,0.10622878941498123,3.6,2,1
2024-07-18,FRUIT001,60,16,13,0.1535734334714157,4.3,4,1
2024-07-19,FRUIT001,89,8,3,0.1399567879217594,4.7,6,1
2024-07-20,FRUIT001,77,9,12,0.14856887974288166,4.8,3,1
2024-07-21,FRUIT001,46,10,10,0.1528650910299496,4.7,2,1
2024-07-22,FRUIT001,61,13,15,0.1913471552656273,4.5,2,1
2024-07-23,FRUIT001,94,17,4,0.15821829120088862,3.7,1,1
2024-07-24,FRUIT001,101,23,7,0.09844556303219665,3.6,0,1
2024-07-25,FRUIT001,81,18,4,0.14117939558508819,4.6,3,1
2024-07-26,FRUIT001,103,19,4,0.2085289953379102,4.4,2,1
2024-07-27,FRUIT001,97,6,8,0.244509123955859,4.3,4,1
2024-07-28,FRUIT001,60,18,12,0.2261571176186335,4.5,5,1
2024-07-29,FRUIT001,104,24,7,0.23766321827593778,4.1,0,1
2024-07-30,FRUIT001,62,18,5,0.1549184981073412,4.3,1,1
2024-07-31,FRUIT001,54,19,14,0.22820165217172506,4.5,2,1
2024-08-01,FRUIT001,61,17,12,0.16418835382613578,4.0,2,1
2024-08-02,FRUIT001,56,15,8,0.17779511845525295,3.6,5,1
2024-08-03,FRUIT001,67,18,3,0.17444892914872817,4.5,2,1
2024-08-04,FRUIT001,63,13,9,0.1940599296554445,4.4,3,1
2024-08-05,FRUIT001,78,20,11,0.14744884959740345,3.7,2,1
2024-08-06,FRUIT001,116,12,8,0.081045978579576,3.9,0,1
2024-08-07,FRUIT001,92,26,5,0.0888151490535814,4.0,6,1
2024-08-08,FRUIT001,68,20,9,0.24732378622690893,3.9,1,1
2024-08-09,FRUIT001,105,13,6,0.20519915231939012,4.1,6,1
2024-08-10,FRUIT001,119,18,5,0.2273470170979458,3.6,4,1
2024-08-11,FRUIT001,108,15,9,0.18276548086163721,4.7,3,1
2024-08-12,FRUIT001,84,8,10,0.2148030553358049,3.9,1,1
2024-08-13,FRUIT001,90,16,0,0.17483578594396731,3.8,3,1
2024-08-14,FRUIT001,53,19,15,0.2031838986841341,3.6,5,1
2024-08-15,FRUIT001,97,13,11,0.12783579766720665,4.6,2,1
2024-08-16,FRUIT001,93,9,8,0.2443318027042497,3.5,2,1
2024-08-17,FRUIT001,73,24,8,0.18940555320044272,3.8,3,1
2024-08-18,FRUIT001,93,14,11,0.1551641382973525,3.9,4,1
2024-08-19,FRUIT001,94,23,2,0.16712050993894578,4.0,3,1
2024-08-20,FRUIT001,73,19,12,0.12334955947696363,4.6,0,1
2024-08-21,FRUIT001,119,3,9,0.09456969682447847,4.8,2,1
2024-08-22,FRUIT001,53,21,3,0.20237922596787583,4.5,1,1
2024-08-23,FRUIT001,103,17,1,0.15688940444203192,4.4,5,1
2024-08-24,FRUIT001,60,0,6,0.24044926085857976,4.5,1,1
2024-08-25,FRUIT001,50,8,5,0.15342570627220725,4.8,1,1
2024-08-26,FRUIT001,88,23,12,0.17606466307080557,4.2,3,1
2024-08-27,FRUIT001,105,14,8,0.22331658836039558,4.1,7,1
2024-08-28,FRUIT001,96,35,11,0.10179594212500291,4.7,0,1
2024-08-29,FRUIT001,53,8,13,0.1897788302265876,3.9,4,1
2024-08-30,FRUIT001,71,11,8,0.2297715727730813,4.2,1,1
2024-08-31,FRUIT001,45,26,8,0.1629496285635596,3.5,4,1
2024-09-01,FRUIT001,82,13,0,0.21647844188312132,3.7,2,1
2024-09-02,FRUIT001,98,25,4,0.08806816396824436,3.6,3,1
2024-09-03,FRUIT001,94,25,11,0.08507858449488077,4.4,2,1
2024-09-04,FRUIT001,88,10,2,0.13360562788920388,3.8,1,1
2024-09-05,FRUIT001,70,16,14,0.13153450379695836,3.7,0,1
2024-09-06,FRUIT001,74,17,0,0.23954431365851797,3.6,6,1
2024-09-07,FRUIT001,119,20,4,0.09854891041183965,3.8,5,1
2024-09-08,FRUIT001,97,14,0,0.2040153731962343,3.6,7,1
2024-09-09,FRUIT001,85,23,13,0.21500917946801845,4.1,2,1
2024-09-10,FRUIT001,100,15,9,0.2239743667423889,4.7,2,1
2024-09-11,FRUIT001,56,9,3,0.1486559044238756,4.1,0,1
2024-09-12,FRUIT001,47,16,8,0.20717992571645427,4.0,3,1
2024-09-13,FRUIT001,72,12,7,0.1822293004231152,4.7,4,1
2024-09-14,FRUIT001,103,21,1,0.09518004905975161,4.7,1,1
2024-09-15,FRUIT001,45,9,8,0.22466037436284841,3.5,2,1
2024-09-16,FRUIT001,70,0,7,0.14020654324838575,3.9,0,1
2024-09-17,FRUIT001,80,19,4,0.23582339806371938,4.1,2,1
2024-09-18,FRUIT001,75,16,7,0.08351375886309823,4.2,3,1
2024-09-19,FRUIT001,83,10,6,0.18950432434154504,4.6,1,1
2024-09-20,FRUIT001,132,7,6,0.22914252775896787,4.6,0,1
2024-09-21,FRUIT001,57,6,5,0.12711430652061775,4.3,3,1
2024-09-22,FRUIT001,82,13,2,0.1881312773604303,3.7,2,1
2024-09-23,FRUIT001,55,9,10,0.10366283119301078,4.1,4,1
2024-09-24,FRUIT001,72,19,3,0.13426612352967854,4.1,4,1
2024-09-25,FRUIT001,68,26,11,0.17908282058993832,3.6,4,1
2024-09-26,FRUIT001,62,34,15,0.23869854016868325,4.3,1,1
2024-09-27,FRUIT001,123,18,12,0.13162022401417572,3.5,0,1
2024-09-28,FRUIT001,114,15,11,0.23331212552972314,4.7,3,1
2024-09-29,FRUIT001,107,7,9,0.17413512362835443,4.0,3,1
2024-09-30,FRUIT001,68,36,7,0.12207061725309065,4.1,0,1
2024-10-01,FRUIT001,54,8,3,0.13613552150697178,4.8,0,1
2024-10-02,FRUIT001,41,8,12,0.14833001043792932,4.7,1,1
2024-10-03,FRUIT001,104,9,11,0.13867614687383084,4.4,3,1
2024-10-04,FRUIT001,67,8,7,0.17046262418068941,4.5,6,1
2024-10-05,FRUIT001,93,27,10,0.21994774636601272,4.3,6,1
2024-10-06,FRUIT001,70,32,3,0.0968647296136114,3.6,2,1
2024-10-07,FRUIT001,53,18,12,0.16622173708990018,3.7,5,1
2024-10-08,FRUIT001,101,30,6,0.1618136238417983,4.2,3,1
2024-10-09,FRUIT001,77,28,8,0.14041088442552377,4.3,1,1
2024-10-10,FRUIT001,77,17,6,0.11087458855561377,4.5,0,1
2024-10-11,FRUIT001,119,13,10,0.1112121789696857,3.7,0,1
2024-10-12,FRUIT001,85,22,11,0.1265425660763296,3.9,3,1
2024-10-13,FRUIT001,65,7,7,0.08398487384237427,4.5,2,1
2024-10-14,FRUIT001,123,15,8,0.13331491040175353,4.7,0,1
2024-10-15,FRUIT001,69,25,6,0.23661032465925502,4.1,0,1
2024-10-16,FRUIT001,79,17,8,0.2130071932901259,4.6,0,1
2024-10-17,FRUIT001,106,6,16,0.24032318414801013,4.4,3,1
2024-10-18,FRUIT001,77,12,10,0.21134569983401352,4.2,1,1
2024-10-19,FRUIT001,58,3,10,0.11713967515216524,3.6,3,1
2024-10-20,FRUIT001,69,6,10,0.14334236181749155,4.6,0,1
2024-10-21,FRUIT001,39,13,6,0.14006281059592762,4.7,5,1
2024-10-22,FRUIT001,85,12,7,0.12391058230655054,3.7,0,1
2024-10-23,FRUIT001,72,0,3,0.22344723456799898,3.7,4,1
2024-10-24,FRUIT001,107,21,11,0.2415249267041918,4.2,1,1
2024-10-25,FRUIT001,77,19,7,0.0819150216466152,4.3,4,1
2024-10-26,FRUIT001,108,27,10,0.12622559246317744,4.2,2,1
2024-10-27,FRUIT001,96,27,11,0.22823634234975476,3.7,3,1
2024-10-28,FRUIT001,38,2,5,0.20789213455653738,3.5,3,1
2024-10-29,FRUIT001,74,34,6,0.1501743973475355,4.1,3,1
2024-10-30,FRUIT001,60,16,9,0.10509008727146556,4.7,6,1
2024-10-31,FRUIT001,62,3,5,0.2390205754827316,4.1,3,1
2024-11-01,FRUIT001,101,13,16,0.15068255023014443,4.3,3,1
2024-11-02,FRUIT001,80,21,7,0.1485447813160672,4.0,6,1
2024-11-03,FRUIT001,107,13,0,0.13197332904951614,4.2,6,1
2024-11-04,FRUIT001,73,17,6,0.22748291874918208,4.1,7,1
2024-11-05,FRUIT001,70,17,1,0.19809353385587142,4.8,4,1
2024-11-06,FRUIT001,59,18,8,0.2014076418775883,3.6,1,1
2024-11-07,FRUIT001,91,15,13,0.14877548337753502,4.0,3,1
2024-11-08,FRUIT001,88,28,7,0.23032538667233637,4.3,7,1
2024-11-09,FRUIT001,101,27,18,0.1544863559043239,4.0,0,1
2024-11-10,FRUIT001,54,24,7,0.2031368608198753,3.8,2,1
2024-11-11,FRUIT001,88,11,3,0.10219517475400003,4.4,3,1
2024-11-12,FRUIT001,117,5,0,0.08932851020491873,4.1,6,1
2024-11-13,FRUIT001,67,10,4,0.17031774974462166,4.7,4,1
2024-11-14,FRUIT001,34,4,1,0.21643959840121263,4.1,2,1
2024-11-15,FRUIT001,112,3,7,0.239828554837839,4.6,1,1
2024-11-16,FRUIT001,90,23,3,0.12022554056609007,3.5,0,1
2024-11-17,FRUIT001,94,0,11,0.2338359427855346,4.3,1,1
2024-11-18,FRUIT001,101,26,4,0.1344392441058903,3.5,3,1
2024-11-19,FRUIT001,73,11,3,0.21307512350673968,3.8,3,1
2024-11-20,FRUIT001,124,26,11,0.217077235338487,3.7,4,1
2024-11-21,FRUIT001,65,23,8,0.18080921123447904,3.6,2,1
2024-11-22,FRUIT001,125,3,5,0.19264959556174538,4.5,1,1
2024-11-23,FRUIT001,93,22,10,0.18679872498659295,4.1,0,1
2024-11-24,FRUIT001,69,10,5,0.24935332312794162,4.8,8,1
2024-11-25,FRUIT001,64,21,3,0.2194709936333109,3.7,0,1
2024-11-26,FRUIT001,99,14,7,0.10130744704835135,4.7,6,1
2024-11-27,FRUIT001,89,18,10,0.17534885118707483,4.0,2,1
2024-11-28,FRUIT001,51,11,9,0.11611303199241571,3.6,0,1
2024-11-29,FRUIT001,86,26,7,0.10418436498089224,4.1,3,1
2024-11-30,FRUIT001,85,17,9,0.09128427492851178,4.0,1,1
2024-12-01,FRUIT001,102,7,10,0.08219524812828449,4.8,3,1
2024-12-02,FRUIT001,136,34,2,0.14733042102620986,4.4,2,1
2024-12-03,FRUIT001,87,16,9,0.08459793168640622,4.2,1,1
2024-12-04,FRUIT001,81,16,13,0.1369005235370841,4.5,3,1
2024-12-05,FRUIT001,16,17,5,0.14656298834111675,3.7,1,1
2024-12-06,FRUIT001,77,19,18,0.1869830118270669,4.8,0,1
2024-12-07,FRUIT001,86,5,5,0.24335118350489315,3.8,0,1
2024-12-08,FRUIT001,82,8,10,0.16679898852450065,3.8,1,1
2024-12-09,FRUIT001,118,10,3,0.12437627411725002,4.4,2,1
2024-12-10,FRUIT001,0,3,11,0.1884811903444084,4.3,1,1
2024-12-11,FRUIT001,46,10,7,0.08385345951650264,4.6,6,1
2024-12-12,FRUIT001,50,16,1,0.10745324223047831,3.5,1,1
2024-12-13,FRUIT001,101,20,14,0.23993084568935752,4.0,2,1
2024-12-14,FRUIT001,89,8,1,0.11241595498361129,4.0,2,1
2024-12-15,FRUIT001,79,5,4,0.18477454228504314,4.3,1,1
2024-12-16,FRUIT001,89,12,1,0.1847777540803111,4.5,4,1
2024-12-17,FRUIT001,52,12,7,0.23809383488028818,4.1,2,1
2024-12-18,FRUIT001,90,19,14,0.16073998439393833,3.8,0,1
2024-12-19,FRUIT001,67,11,7,0.10085590662704323,4.1,1,1
2024-12-20,FRUIT001,86,15,10,0.17953539899630644,4.5,5,1
2024-12-21,FRUIT001,134,22,9,0.11556831826218977,4.2,0,1
2024-12-22,FRUIT001,67,32,12,0.11440814181388542,4.5,3,1
2024-12-23,FRUIT001,66,31,9,0.14933487989676314,4.3,2,1
2024-12-24,FRUIT001,71,5,12,0.17088253719530588,4.3,1,1
2024-12-25,FRUIT001,96,24,8,0.19348055709024353,4.3,0,1
2024-12-26,FRUIT001,148,26,10,0.12383909551132444,4.7,0,1
2024-12-27,FRUIT001,29,6,9,0.1098737135438145,4.4,0,1
2024-12-28,FRUIT001,57,10,9,0.22031869687779254,3.6,0,1
2024-12-29,FRUIT001,105,3,5,0.12333758506467947,3.6,1,1
2024-12-30,FRUIT001,59,29,7,0.1842584977021695,4.4,6,1
2024-12-31,FRUIT001,70,13,8,0.14514861775797977,4.3,5,1
2023-01-01,FRUIT002,117,12,0,0.24017770518161846,4.5,4,0
2023-01-02,FRUIT002,70,3,3,0.08440364860312109,4.1,2,0
2023-01-03,FRUIT002,85,1,5,0.24362997129419472,3.9,1,0
2023-01-04,FRUIT002,59,12,8,0.12141534159113826,4.7,3,0
2023-01-05,FRUIT002,55,18,9,0.12687098653801043,4.7,5,0
2023-01-06,FRUIT002,75,33,13,0.12827497006068742,4.2,3,0
2023-01-07,FRUIT002,60,13,7,0.09407859805348966,4.6,3,0
2023-01-08,FRUIT002,40,9,7,0.22974637027523098,4.5,0,0
2023-01-09,FRUIT002,107,14,5,0.14245786829178247,4.7,1,0
2023-01-10,FRUIT002,72,14,9,0.24715542635695792,4.4,5,0
2023-01-11,FRUIT002,131,0,10,0.23424485180019589,4.8,4,0
2023-01-12,FRUIT002,108,22,6,0.21419232677896327,4.5,0,0
2023-01-13,FRUIT002,151,19,6,0.12704766946937227,3.8,5,0
2023-01-14,FRUIT002,79,0,10,0.21342054818501577,4.8,4,0
2023-01-15,FRUIT002,63,13,8,0.15813126262792396,4.5,2,0
2023-01-16,FRUIT002,111,7,10,0.15667939357801022,4.8,1,0
2023-01-17,FRUIT002,42,22,3,0.09794766587890176,3.5,1,0
2023-01-18,FRUIT002,98,0,4,0.12190120104668539,4.7,4,0
2023-01-19,FRUIT002,42,18,9,0.2104060735887009,4.5,4,0
2023-01-20,FRUIT002,84,10,4,0.19344766407295258,3.7,0,0
2023-01-21,FRUIT002,62,18,10,0.08467042116242006,4.4,1,0
2023-01-22,FRUIT002,107,20,12,0.16157209349708682,3.7,2,0
